id,timestamp,device,metric_name,value,unit,quality
365,2026-07-16 05:05:05.365,dev-109,temperature,479.50,%,GOOD
366,2026-07-16 06:06:06.366,dev-110,humidity,117.20,C,UNCERTAIN
367,2026-07-16 07:07:07.367,dev-111,humidity,434.05,%,GOOD
368,2026-07-16 08:08:08.368,dev-112,pressure,264.69,A,GOOD
369,2026-07-16 09:09:09.369,dev-113,pressure,246.96,%,GOOD
370,2026-07-16 10:10:10.370,dev-114,humidity,902.90,C,GOOD
371,2026-07-16 11:11:11.371,dev-115,temperature,225.37,V,GOOD
372,2026-07-16 12:12:12.372,dev-116,temperature,326.77,kPa,GOOD
373,2026-07-16 13:13:13.373,dev-117,temperature,667.18,%,GOOD
374,2026-07-16 14:14:14.374,dev-118,humidity,899.89,V,UNCERTAIN
375,2026-07-16 15:15:15.375,dev-119,current,565.74,A,UNCERTAIN
376,2026-07-16 16:16:16.376,dev-120,voltage,257.46,A,GOOD
377,2026-07-16 17:17:17.377,dev-121,current,901.00,kPa,GOOD
378,2026-07-16 18:18:18.378,dev-122,temperature,169.96,C,GOOD
379,2026-07-16 19:19:19.379,dev-123,pressure,504.90,kPa,GOOD
380,2026-07-16 20:20:20.380,dev-124,humidity,43.51,A,GOOD
381,2026-07-16 21:21:21.381,dev-125,pressure,117.98,kPa,GOOD
382,2026-07-16 22:22:22.382,dev-126,voltage,427.75,%,GOOD
383,2026-07-16 23:23:23.383,dev-127,temperature,544.05,A,GOOD
384,2026-07-17 00:24:24.384,dev-000,humidity,136.79,A,GOOD
385,2026-07-17 01:25:25.385,dev-001,pressure,95.36,C,UNCERTAIN
386,2026-07-17 02:26:26.386,dev-002,voltage,552.89,A,UNCERTAIN
387,2026-07-17 03:27:27.387,dev-003,humidity,176.11,C,GOOD
388,2026-07-17 04:28:28.388,dev-004,humidity,682.45,V,GOOD
389,2026-07-17 05:29:29.389,dev-005,temperature,32.68,A,GOOD
390,2026-07-17 06:30:30.390,dev-006,humidity,101.61,kPa,UNCERTAIN
391,2026-07-17 07:31:31.391,dev-007,temperature,805.42,V,GOOD
392,2026-07-17 08:32:32.392,dev-008,pressure,441.10,kPa,GOOD
393,2026-07-17 09:33:33.393,dev-009,humidity,214.88,kPa,UNCERTAIN
394,2026-07-17 10:34:34.394,dev-010,voltage,95.89,%,GOOD
395,2026-07-17 11:35:35.395,dev-011,current,666.46,kPa,GOOD
396,2026-07-17 12:36:36.396,dev-012,temperature,24.79,C,GOOD
397,2026-07-17 13:37:37.397,dev-013,pressure,196.46,A,GOOD
398,2026-07-17 14:38:38.398,dev-014,current,381.30,kPa,UNCERTAIN
399,2026-07-17 15:39:39.399,dev-015,humidity,800.00,kPa,UNCERTAIN
400,2026-07-17 16:40:40.400,dev-016,current,530.47,%,GOOD
401,2026-07-17 17:41:41.401,dev-017,voltage,519.44,%,GOOD
402,2026-07-17 18:42:42.402,dev-018,pressure,366.25,%,GOOD
403,2026-07-17 19:43:43.403,dev-019,temperature,499.49,V,GOOD
404,2026-07-17 20:44:44.404,dev-020,voltage,20.35,C,UNCERTAIN
405,2026-07-17 21:45:45.405,dev-021,current,4.71,A,UNCERTAIN
406,2026-07-17 22:46:46.406,dev-022,temperature,47.93,%,GOOD
407,2026-07-17 23:47:47.407,dev-023,voltage,491.42,%,GOOD
408,2026-07-18 00:48:48.408,dev-024,humidity,625.73,C,UNCERTAIN
409,2026-07-18 01:49:49.409,dev-025,temperature,113.67,kPa,GOOD
410,2026-07-18 02:50:50.410,dev-026,temperature,158.54,V,GOOD
411,2026-07-18 03:51:51.411,dev-027,pressure,82.68,%,GOOD
412,2026-07-18 04:52:52.412,dev-028,voltage,68.30,V,GOOD
413,2026-07-18 05:53:53.413,dev-029,voltage,666.78,%,UNCERTAIN
414,2026-07-18 06:54:54.414,dev-030,voltage,465.42,A,GOOD
415,2026-07-18 07:55:55.415,dev-031,humidity,305.62,%,UNCERTAIN
416,2026-07-18 08:56:56.416,dev-032,humidity,205.58,C,GOOD
417,2026-07-18 09:57:57.417,dev-033,voltage,956.82,V,GOOD
418,2026-07-18 10:58:58.418,dev-034,humidity,600.00,kPa,GOOD
419,2026-07-18 11:59:59.419,dev-035,current,402.08,V,GOOD
420,2026-07-18 12:00:00.420,dev-036,humidity,98.05,kPa,UNCERTAIN
421,2026-07-18 13:01:01.421,dev-037,humidity,431.36,V,GOOD
422,2026-07-18 14:02:02.422,dev-038,voltage,431.08,C,GOOD
423,2026-07-18 15:03:03.423,dev-039,voltage,363.63,V,GOOD
424,2026-07-18 16:04:04.424,dev-040,current,219.50,kPa,GOOD
425,2026-07-18 17:05:05.425,dev-041,current,30.98,V,GOOD
426,2026-07-18 18:06:06.426,dev-042,current,766.27,V,UNCERTAIN
427,2026-07-18 19:07:07.427,dev-043,voltage,502.85,A,UNCERTAIN
428,2026-07-18 20:08:08.428,dev-044,current,200.09,V,GOOD
429,2026-07-18 21:09:09.429,dev-045,current,715.22,C,GOOD
430,2026-07-18 22:10:10.430,dev-046,current,891.00,C,GOOD
431,2026-07-18 23:11:11.431,dev-047,voltage,776.60,C,GOOD
432,2026-07-19 00:12:12.432,dev-048,temperature,594.67,%,GOOD
433,2026-07-19 01:13:13.433,dev-049,voltage,435.10,kPa,GOOD
434,2026-07-19 02:14:14.434,dev-050,pressure,690.47,V,UNCERTAIN
435,2026-07-19 03:15:15.435,dev-051,humidity,626.19,A,GOOD
436,2026-07-19 04:16:16.436,dev-052,humidity,549.88,A,GOOD
437,2026-07-19 05:17:17.437,dev-053,humidity,552.39,kPa,GOOD
438,2026-07-19 06:18:18.438,dev-054,humidity,198.76,kPa,UNCERTAIN
439,2026-07-19 07:19:19.439,dev-055,pressure,854.56,%,GOOD
440,2026-07-19 08:20:20.440,dev-056,temperature,333.11,%,GOOD
441,2026-07-19 09:21:21.441,dev-057,current,207.41,V,GOOD
442,2026-07-19 10:22:22.442,dev-058,current,644.48,kPa,GOOD
443,2026-07-19 11:23:23.443,dev-059,humidity,819.77,C,GOOD
444,2026-07-19 12:24:24.444,dev-060,humidity,203.70,kPa,GOOD
445,2026-07-19 13:25:25.445,dev-061,pressure,905.26,A,GOOD
446,2026-07-19 14:26:26.446,dev-062,voltage,427.04,C,UNCERTAIN
447,2026-07-19 15:27:27.447,dev-063,humidity,578.32,A,GOOD
448,2026-07-19 16:28:28.448,dev-064,voltage,922.59,%,GOOD
449,2026-07-19 17:29:29.449,dev-065,temperature,106.70,V,GOOD
450,2026-07-19 18:30:30.450,dev-066,current,237.92,C,GOOD
451,2026-07-19 19:31:31.451,dev-067,temperature,173.23,%,GOOD
452,2026-07-19 20:32:32.452,dev-068,current,169.59,%,GOOD
453,2026-07-19 21:33:33.453,dev-069,temperature,779.23,A,GOOD
454,2026-07-19 22:34:34.454,dev-070,voltage,891.87,A,GOOD
455,2026-07-19 23:35:35.455,dev-071,temperature,486.50,V,GOOD
456,2026-07-20 00:36:36.456,dev-072,voltage,0.83,kPa,GOOD
457,2026-07-20 01:37:37.457,dev-073,voltage,278.07,A,GOOD
458,2026-07-20 02:38:38.458,dev-074,voltage,375.33,%,GOOD
459,2026-07-20 03:39:39.459,dev-075,temperature,933.96,%,UNCERTAIN
460,2026-07-20 04:40:40.460,dev-076,current,495.79,V,GOOD
461,2026-07-20 05:41:41.461,dev-077,voltage,74.12,%,GOOD
462,2026-07-20 06:42:42.462,dev-078,pressure,981.39,C,GOOD
463,2026-07-20 07:43:43.463,dev-079,pressure,736.90,%,GOOD
464,2026-07-20 08:44:44.464,dev-080,temperature,362.71,C,GOOD
465,2026-07-20 09:45:45.465,dev-081,humidity,876.98,A,GOOD
466,2026-07-20 10:46:46.466,dev-082,voltage,165.07,A,UNCERTAIN
467,2026-07-20 11:47:47.467,dev-083,humidity,744.07,C,UNCERTAIN
468,2026-07-20 12:48:48.468,dev-084,voltage,875.21,A,GOOD
469,2026-07-20 13:49:49.469,dev-085,temperature,891.09,C,GOOD
470,2026-07-20 14:50:50.470,dev-086,pressure,830.33,%,GOOD
471,2026-07-20 15:51:51.471,dev-087,humidity,28.62,kPa,GOOD
472,2026-07-20 16:52:52.472,dev-088,voltage,37.66,A,GOOD
473,2026-07-20 17:53:53.473,dev-089,humidity,704.78,A,GOOD
474,2026-07-20 18:54:54.474,dev-090,humidity,698.18,C,GOOD
475,2026-07-20 19:55:55.475,dev-091,current,645.88,C,GOOD
476,2026-07-20 20:56:56.476,dev-092,current,435.03,%,UNCERTAIN
477,2026-07-20 21:57:57.477,dev-093,current,521.97,V,GOOD
478,2026-07-20 22:58:58.478,dev-094,current,728.81,%,GOOD
479,2026-07-20 23:59:59.479,dev-095,temperature,234.32,kPa,GOOD
480,2026-07-21 00:00:00.480,dev-096,voltage,806.52,kPa,GOOD
481,2026-07-21 01:01:01.481,dev-097,humidity,336.31,kPa,GOOD
482,2026-07-21 02:02:02.482,dev-098,humidity,73.66,V,GOOD
483,2026-07-21 03:03:03.483,dev-099,current,455.57,A,UNCERTAIN
484,2026-07-21 04:04:04.484,dev-100,pressure,921.44,%,GOOD
485,2026-07-21 05:05:05.485,dev-101,current,734.20,V,GOOD
486,2026-07-21 06:06:06.486,dev-102,voltage,529.77,A,GOOD
487,2026-07-21 07:07:07.487,dev-103,current,889.36,A,UNCERTAIN
488,2026-07-21 08:08:08.488,dev-104,pressure,847.37,%,GOOD
489,2026-07-21 09:09:09.489,dev-105,temperature,813.03,V,UNCERTAIN
490,2026-07-21 10:10:10.490,dev-106,pressure,202.41,%,GOOD
491,2026-07-21 11:11:11.491,dev-107,current,907.14,%,GOOD
492,2026-07-21 12:12:12.492,dev-108,pressure,936.73,kPa,UNCERTAIN
493,2026-07-21 13:13:13.493,dev-109,current,118.69,%,GOOD
494,2026-07-21 14:14:14.494,dev-110,current,671.20,C,GOOD
495,2026-07-21 15:15:15.495,dev-111,voltage,301.63,A,GOOD
496,2026-07-21 16:16:16.496,dev-112,humidity,782.97,kPa,UNCERTAIN
497,2026-07-21 17:17:17.497,dev-113,current,564.64,%,UNCERTAIN
498,2026-07-21 18:18:18.498,dev-114,humidity,240.61,kPa,GOOD
499,2026-07-21 19:19:19.499,dev-115,humidity,879.84,C,GOOD
500,2026-07-21 20:20:20.500,dev-116,temperature,179.09,V,GOOD
501,2026-07-21 21:21:21.501,dev-117,humidity,93.95,%,GOOD
502,2026-07-21 22:22:22.502,dev-118,voltage,710.68,A,GOOD
503,2026-07-21 23:23:23.503,dev-119,temperature,751.26,kPa,GOOD
504,2026-07-22 00:24:24.504,dev-120,pressure,570.78,A,GOOD
505,2026-07-22 01:25:25.505,dev-121,humidity,862.19,%,UNCERTAIN
506,2026-07-22 02:26:26.506,dev-122,pressure,454.28,V,GOOD
507,2026-07-22 03:27:27.507,dev-123,voltage,920.94,C,GOOD
508,2026-07-22 04:28:28.508,dev-124,humidity,419.10,%,GOOD
509,2026-07-22 05:29:29.509,dev-125,temperature,180.39,C,UNCERTAIN
510,2026-07-22 06:30:30.510,dev-126,temperature,396.27,V,GOOD
511,2026-07-22 07:31:31.511,dev-127,temperature,845.01,C,GOOD
512,2026-07-22 08:32:32.512,dev-000,humidity,183.70,%,UNCERTAIN
513,2026-07-22 09:33:33.513,dev-001,temperature,928.70,A,GOOD
514,2026-07-22 10:34:34.514,dev-002,current,232.70,V,GOOD
515,2026-07-22 11:35:35.515,dev-003,humidity,287.86,kPa,GOOD
516,2026-07-22 12:36:36.516,dev-004,humidity,882.97,C,GOOD
517,2026-07-22 13:37:37.517,dev-005,pressure,485.63,kPa,GOOD
518,2026-07-22 14:38:38.518,dev-006,current,872.67,A,UNCERTAIN
519,2026-07-22 15:39:39.519,dev-007,pressure,751.21,V,GOOD
520,2026-07-22 16:40:40.520,dev-008,voltage,759.64,V,GOOD
521,2026-07-22 17:41:41.521,dev-009,pressure,377.62,C,GOOD
522,2026-07-22 18:42:42.522,dev-010,current,362.06,%,GOOD
523,2026-07-22 19:43:43.523,dev-011,humidity,840.60,V,UNCERTAIN
524,2026-07-22 20:44:44.524,dev-012,pressure,642.95,A,GOOD
525,2026-07-22 21:45:45.525,dev-013,humidity,985.65,%,GOOD
526,2026-07-22 22:46:46.526,dev-014,pressure,193.22,V,GOOD
527,2026-07-22 23:47:47.527,dev-015,pressure,523.22,%,GOOD
528,2026-07-23 00:48:48.528,dev-016,voltage,246.56,C,GOOD
529,2026-07-23 01:49:49.529,dev-017,current,571.09,C,UNCERTAIN
530,2026-07-23 02:50:50.530,dev-018,temperature,954.23,A,GOOD
531,2026-07-23 03:51:51.531,dev-019,humidity,619.23,kPa,GOOD
532,2026-07-23 04:52:52.532,dev-020,humidity,912.12,kPa,UNCERTAIN
533,2026-07-23 05:53:53.533,dev-021,voltage,261.08,kPa,GOOD
534,2026-07-23 06:54:54.534,dev-022,current,764.05,V,GOOD
535,2026-07-23 07:55:55.535,dev-023,pressure,819.44,C,UNCERTAIN
536,2026-07-23 08:56:56.536,dev-024,temperature,558.54,V,GOOD
537,2026-07-23 09:57:57.537,dev-025,current,391.49,V,GOOD
538,2026-07-23 10:58:58.538,dev-026,humidity,636.06,A,UNCERTAIN
539,2026-07-23 11:59:59.539,dev-027,temperature,464.21,kPa,GOOD
540,2026-07-23 12:00:00.540,dev-028,humidity,437.78,C,GOOD
541,2026-07-23 13:01:01.541,dev-029,current,68.28,kPa,GOOD
542,2026-07-23 14:02:02.542,dev-030,humidity,758.02,kPa,GOOD
543,2026-07-23 15:03:03.543,dev-031,voltage,49.00,C,GOOD
544,2026-07-23 16:04:04.544,dev-032,pressure,196.27,kPa,GOOD
545,2026-07-23 17:05:05.545,dev-033,pressure,354.83,A,GOOD
546,2026-07-23 18:06:06.546,dev-034,pressure,394.75,A,UNCERTAIN
547,2026-07-23 19:07:07.547,dev-035,temperature,898.58,%,GOOD
548,2026-07-23 20:08:08.548,dev-036,voltage,785.64,V,GOOD
549,2026-07-23 21:09:09.549,dev-037,temperature,46.05,C,GOOD
550,2026-07-23 22:10:10.550,dev-038,pressure,183.03,kPa,GOOD
551,2026-07-23 23:11:11.551,dev-039,humidity,72.45,V,GOOD
552,2026-07-24 00:12:12.552,dev-040,pressure,236.55,V,GOOD
553,2026-07-24 01:13:13.553,dev-041,voltage,887.17,C,GOOD
554,2026-07-24 02:14:14.554,dev-042,current,300.54,%,GOOD
555,2026-07-24 03:15:15.555,dev-043,pressure,159.47,A,GOOD
556,2026-07-24 04:16:16.556,dev-044,voltage,110.18,kPa,GOOD
557,2026-07-24 05:17:17.557,dev-045,pressure,837.43,A,GOOD
558,2026-07-24 06:18:18.558,dev-046,pressure,557.40,V,GOOD
559,2026-07-24 07:19:19.559,dev-047,humidity,89.63,kPa,UNCERTAIN
560,2026-07-24 08:20:20.560,dev-048,pressure,121.04,A,GOOD
561,2026-07-24 09:21:21.561,dev-049,pressure,661.27,A,GOOD
562,2026-07-24 10:22:22.562,dev-050,temperature,125.48,V,GOOD
563,2026-07-24 11:23:23.563,dev-051,current,385.92,kPa,UNCERTAIN
564,2026-07-24 12:24:24.564,dev-052,pressure,88.79,V,GOOD
565,2026-07-24 13:25:25.565,dev-053,pressure,236.95,A,GOOD
566,2026-07-24 14:26:26.566,dev-054,voltage,914.69,V,GOOD
567,2026-07-24 15:27:27.567,dev-055,temperature,832.86,C,GOOD
568,2026-07-24 16:28:28.568,dev-056,current,572.55,C,GOOD
569,2026-07-24 17:29:29.569,dev-057,humidity,35.25,kPa,GOOD
570,2026-07-24 18:30:30.570,dev-058,temperature,27.31,%,UNCERTAIN
571,2026-07-24 19:31:31.571,dev-059,temperature,854.01,V,UNCERTAIN
572,2026-07-24 20:32:32.572,dev-060,temperature,251.79,kPa,GOOD
573,2026-07-24 21:33:33.573,dev-061,pressure,649.65,C,GOOD
574,2026-07-24 22:34:34.574,dev-062,current,299.44,V,GOOD
575,2026-07-24 23:35:35.575,dev-063,voltage,256.26,A,GOOD
576,2026-07-25 00:36:36.576,dev-064,voltage,671.49,C,UNCERTAIN
577,2026-07-25 01:37:37.577,dev-065,humidity,961.66,A,GOOD
578,2026-07-25 02:38:38.578,dev-066,pressure,195.23,A,UNCERTAIN
579,2026-07-25 03:39:39.579,dev-067,voltage,954.08,%,GOOD
580,2026-07-25 04:40:40.580,dev-068,pressure,703.15,A,GOOD
581,2026-07-25 05:41:41.581,dev-069,pressure,172.43,V,GOOD
582,2026-07-25 06:42:42.582,dev-070,voltage,591.76,V,UNCERTAIN
583,2026-07-25 07:43:43.583,dev-071,current,562.15,V,UNCERTAIN
584,2026-07-25 08:44:44.584,dev-072,humidity,78.44,A,GOOD
585,2026-07-25 09:45:45.585,dev-073,temperature,79.81,V,UNCERTAIN
586,2026-07-25 10:46:46.586,dev-074,humidity,707.29,%,GOOD
587,2026-07-25 11:47:47.587,dev-075,pressure,453.99,A,UNCERTAIN
588,2026-07-25 12:48:48.588,dev-076,pressure,867.37,A,UNCERTAIN
589,2026-07-25 13:49:49.589,dev-077,voltage,211.51,V,GOOD
590,2026-07-25 14:50:50.590,dev-078,temperature,737.28,A,GOOD
591,2026-07-25 15:51:51.591,dev-079,humidity,73.68,A,GOOD
592,2026-07-25 16:52:52.592,dev-080,temperature,42.05,V,UNCERTAIN
593,2026-07-25 17:53:53.593,dev-081,current,803.73,V,GOOD
594,2026-07-25 18:54:54.594,dev-082,pressure,754.89,V,UNCERTAIN
595,2026-07-25 19:55:55.595,dev-083,voltage,104.95,kPa,GOOD
596,2026-07-25 20:56:56.596,dev-084,humidity,112.88,A,GOOD
597,2026-07-25 21:57:57.597,dev-085,humidity,625.63,%,GOOD
598,2026-07-25 22:58:58.598,dev-086,temperature,649.11,A,GOOD
599,2026-07-25 23:59:59.599,dev-087,voltage,329.35,C,GOOD
600,2026-07-26 00:00:00.600,dev-088,voltage,713.44,C,GOOD
601,2026-07-26 01:01:01.601,dev-089,temperature,82.46,%,UNCERTAIN
602,2026-07-26 02:02:02.602,dev-090,temperature,478.41,V,GOOD
603,2026-07-26 03:03:03.603,dev-091,voltage,849.31,%,UNCERTAIN
604,2026-07-26 04:04:04.604,dev-092,current,136.57,V,GOOD
605,2026-07-26 05:05:05.605,dev-093,pressure,435.03,A,GOOD
606,2026-07-26 06:06:06.606,dev-094,temperature,73.73,C,GOOD
607,2026-07-26 07:07:07.607,dev-095,temperature,247.07,%,GOOD
608,2026-07-26 08:08:08.608,dev-096,voltage,789.32,C,UNCERTAIN
609,2026-07-26 09:09:09.609,dev-097,pressure,947.12,%,GOOD
610,2026-07-26 10:10:10.610,dev-098,voltage,654.28,kPa,UNCERTAIN
611,2026-07-26 11:11:11.611,dev-099,pressure,837.06,%,GOOD
612,2026-07-26 12:12:12.612,dev-100,humidity,372.92,%,GOOD
613,2026-07-26 13:13:13.613,dev-101,pressure,442.52,%,GOOD
614,2026-07-26 14:14:14.614,dev-102,humidity,225.91,kPa,UNCERTAIN
615,2026-07-26 15:15:15.615,dev-103,current,304.55,V,GOOD
616,2026-07-26 16:16:16.616,dev-104,current,99.21,C,GOOD
617,2026-07-26 17:17:17.617,dev-105,temperature,821.01,A,GOOD
618,2026-07-26 18:18:18.618,dev-106,humidity,316.31,kPa,GOOD
619,2026-07-26 19:19:19.619,dev-107,pressure,975.41,A,GOOD
620,2026-07-26 20:20:20.620,dev-108,pressure,196.52,%,GOOD
621,2026-07-26 21:21:21.621,dev-109,temperature,667.30,kPa,UNCERTAIN
622,2026-07-26 22:22:22.622,dev-110,temperature,245.87,%,GOOD
623,2026-07-26 23:23:23.623,dev-111,temperature,372.44,%,GOOD
624,2026-07-27 00:24:24.624,dev-112,current,302.94,A,UNCERTAIN
625,2026-07-27 01:25:25.625,dev-113,current,998.08,C,GOOD
626,2026-07-27 02:26:26.626,dev-114,pressure,698.05,%,UNCERTAIN
627,2026-07-27 03:27:27.627,dev-115,pressure,566.47,%,GOOD
628,2026-07-27 04:28:28.628,dev-116,humidity,810.72,V,GOOD
629,2026-07-27 05:29:29.629,dev-117,current,497.66,kPa,GOOD
630,2026-07-27 06:30:30.630,dev-118,pressure,50.41,C,GOOD
631,2026-07-27 07:31:31.631,dev-119,temperature,912.23,%,GOOD
632,2026-07-27 08:32:32.632,dev-120,humidity,178.99,V,GOOD
633,2026-07-27 09:33:33.633,dev-121,pressure,315.14,%,GOOD
634,2026-07-27 10:34:34.634,dev-122,humidity,876.22,V,GOOD
635,2026-07-27 11:35:35.635,dev-123,voltage,233.08,A,GOOD
636,2026-07-27 12:36:36.636,dev-124,humidity,568.86,C,GOOD
637,2026-07-27 13:37:37.637,dev-125,current,17.00,V,GOOD
638,2026-07-27 14:38:38.638,dev-126,humidity,282.34,%,UNCERTAIN
639,2026-07-27 15:39:39.639,dev-127,temperature,900.09,C,UNCERTAIN
640,2026-07-27 16:40:40.640,dev-000,temperature,788.58,kPa,GOOD
641,2026-07-27 17:41:41.641,dev-001,current,453.04,%,GOOD
642,2026-07-27 18:42:42.642,dev-002,current,428.34,C,UNCERTAIN
643,2026-07-27 19:43:43.643,dev-003,pressure,10.64,A,GOOD
644,2026-07-27 20:44:44.644,dev-004,humidity,658.21,%,GOOD
645,2026-07-27 21:45:45.645,dev-005,humidity,17.80,C,GOOD
646,2026-07-27 22:46:46.646,dev-006,pressure,788.40,A,GOOD
647,2026-07-27 23:47:47.647,dev-007,voltage,8.54,V,UNCERTAIN
648,2026-07-28 00:48:48.648,dev-008,pressure,92.15,A,GOOD
649,2026-07-28 01:49:49.649,dev-009,current,347.09,kPa,GOOD
650,2026-07-28 02:50:50.650,dev-010,current,749.47,A,UNCERTAIN
651,2026-07-28 03:51:51.651,dev-011,current,471.67,A,GOOD
652,2026-07-28 04:52:52.652,dev-012,voltage,462.65,%,GOOD
653,2026-07-28 05:53:53.653,dev-013,humidity,756.64,%,GOOD
654,2026-07-28 06:54:54.654,dev-014,humidity,437.21,V,GOOD
655,2026-07-28 07:55:55.655,dev-015,humidity,593.95,C,GOOD
656,2026-07-28 08:56:56.656,dev-016,pressure,761.88,A,GOOD
657,2026-07-28 09:57:57.657,dev-017,humidity,444.69,%,UNCERTAIN
658,2026-07-28 10:58:58.658,dev-018,voltage,84.40,%,GOOD
659,2026-07-28 11:59:59.659,dev-019,temperature,357.63,%,GOOD
660,2026-07-28 12:00:00.660,dev-020,humidity,154.32,kPa,UNCERTAIN
661,2026-07-28 13:01:01.661,dev-021,pressure,557.19,C,GOOD
662,2026-07-28 14:02:02.662,dev-022,temperature,554.98,A,UNCERTAIN
663,2026-07-28 15:03:03.663,dev-023,humidity,661.28,V,UNCERTAIN
664,2026-07-28 16:04:04.664,dev-024,humidity,368.28,A,GOOD
665,2026-07-28 17:05:05.665,dev-025,current,423.96,C,GOOD
666,2026-07-28 18:06:06.666,dev-026,current,248.76,%,GOOD
667,2026-07-28 19:07:07.667,dev-027,temperature,192.48,%,UNCERTAIN
668,2026-07-28 20:08:08.668,dev-028,humidity,351.06,%,GOOD
669,2026-07-28 21:09:09.669,dev-029,temperature,504.55,A,UNCERTAIN
670,2026-07-28 22:10:10.670,dev-030,temperature,316.36,%,UNCERTAIN
671,2026-07-28 23:11:11.671,dev-031,temperature,131.24,C,GOOD
672,2026-07-01 00:12:12.672,dev-032,temperature,175.54,kPa,GOOD
673,2026-07-01 01:13:13.673,dev-033,current,188.66,V,UNCERTAIN
674,2026-07-01 02:14:14.674,dev-034,humidity,905.02,A,GOOD
675,2026-07-01 03:15:15.675,dev-035,current,306.23,%,GOOD
676,2026-07-01 04:16:16.676,dev-036,humidity,807.67,kPa,GOOD
677,2026-07-01 05:17:17.677,dev-037,humidity,733.00,V,GOOD
678,2026-07-01 06:18:18.678,dev-038,voltage,880.61,V,GOOD
679,2026-07-01 07:19:19.679,dev-039,temperature,875.30,V,UNCERTAIN
680,2026-07-01 08:20:20.680,dev-040,voltage,738.53,A,UNCERTAIN
681,2026-07-01 09:21:21.681,dev-041,humidity,292.74,V,GOOD
682,2026-07-01 10:22:22.682,dev-042,temperature,747.34,kPa,GOOD
683,2026-07-01 11:23:23.683,dev-043,temperature,85.98,%,GOOD
684,2026-07-01 12:24:24.684,dev-044,voltage,529.89,A,GOOD
685,2026-07-01 13:25:25.685,dev-045,temperature,770.05,C,GOOD
686,2026-07-01 14:26:26.686,dev-046,humidity,580.10,V,GOOD
687,2026-07-01 15:27:27.687,dev-047,current,376.28,A,GOOD
688,2026-07-01 16:28:28.688,dev-048,voltage,832.48,kPa,UNCERTAIN
689,2026-07-01 17:29:29.689,dev-049,pressure,852.58,A,GOOD
690,2026-07-01 18:30:30.690,dev-050,pressure,998.51,C,GOOD
691,2026-07-01 19:31:31.691,dev-051,voltage,297.32,kPa,UNCERTAIN
692,2026-07-01 20:32:32.692,dev-052,temperature,420.58,V,UNCERTAIN
693,2026-07-01 21:33:33.693,dev-053,humidity,236.56,V,GOOD
694,2026-07-01 22:34:34.694,dev-054,humidity,74.74,kPa,UNCERTAIN
695,2026-07-01 23:35:35.695,dev-055,temperature,749.71,kPa,UNCERTAIN
696,2026-07-02 00:36:36.696,dev-056,temperature,819.89,V,UNCERTAIN
697,2026-07-02 01:37:37.697,dev-057,voltage,332.26,A,GOOD
698,2026-07-02 02:38:38.698,dev-058,temperature,13.28,%,GOOD
699,2026-07-02 03:39:39.699,dev-059,humidity,934.01,C,GOOD
700,2026-07-02 04:40:40.700,dev-060,current,709.99,C,UNCERTAIN
701,2026-07-02 05:41:41.701,dev-061,humidity,553.88,V,UNCERTAIN
702,2026-07-02 06:42:42.702,dev-062,temperature,813.67,C,GOOD
703,2026-07-02 07:43:43.703,dev-063,humidity,332.36,%,UNCERTAIN
704,2026-07-02 08:44:44.704,dev-064,current,745.69,%,GOOD
705,2026-07-02 09:45:45.705,dev-065,humidity,609.60,A,UNCERTAIN
706,2026-07-02 10:46:46.706,dev-066,temperature,155.32,%,GOOD
707,2026-07-02 11:47:47.707,dev-067,humidity,824.25,C,GOOD
708,2026-07-02 12:48:48.708,dev-068,pressure,303.36,kPa,GOOD
709,2026-07-02 13:49:49.709,dev-069,temperature,946.32,A,UNCERTAIN
710,2026-07-02 14:50:50.710,dev-070,current,607.99,A,GOOD
711,2026-07-02 15:51:51.711,dev-071,pressure,555.89,V,UNCERTAIN
712,2026-07-02 16:52:52.712,dev-072,current,350.62,kPa,UNCERTAIN
713,2026-07-02 17:53:53.713,dev-073,temperature,744.74,V,UNCERTAIN
714,2026-07-02 18:54:54.714,dev-074,pressure,755.56,V,UNCERTAIN
715,2026-07-02 19:55:55.715,dev-075,pressure,758.48,%,GOOD
716,2026-07-02 20:56:56.716,dev-076,temperature,779.78,%,GOOD
717,2026-07-02 21:57:57.717,dev-077,temperature,208.32,V,GOOD
718,2026-07-02 22:58:58.718,dev-078,humidity,584.94,A,GOOD
719,2026-07-02 23:59:59.719,dev-079,humidity,424.17,V,UNCERTAIN
720,2026-07-03 00:00:00.720,dev-080,pressure,375.55,%,UNCERTAIN
721,2026-07-03 01:01:01.721,dev-081,voltage,699.05,%,GOOD
722,2026-07-03 02:02:02.722,dev-082,temperature,440.69,A,GOOD
723,2026-07-03 03:03:03.723,dev-083,temperature,113.04,%,UNCERTAIN
724,2026-07-03 04:04:04.724,dev-084,humidity,769.48,%,GOOD
725,2026-07-03 05:05:05.725,dev-085,current,888.30,V,UNCERTAIN
726,2026-07-03 06:06:06.726,dev-086,current,748.00,A,GOOD
727,2026-07-03 07:07:07.727,dev-087,voltage,953.54,A,GOOD
728,2026-07-03 08:08:08.728,dev-088,temperature,882.45,kPa,UNCERTAIN
729,2026-07-03 09:09:09.729,dev-089,humidity,917.75,V,GOOD
730,2026-07-03 10:10:10.730,dev-090,humidity,524.79,%,GOOD
731,2026-07-03 11:11:11.731,dev-091,pressure,263.91,A,UNCERTAIN
